DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.014281748794019222" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.013548704795539379" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.012754418887197971" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.015665896236896515" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.017858128994703293" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.035659968852996826" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.040924582630395889" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))-0.057376295328140259" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.14839828014373779" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.042845245450735092" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.040646113455295563" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.038263257592916489" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.046997688710689545" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.053574386984109879" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.10697990655899048" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.12277375161647797" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.17212888598442078" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.049466095864772797" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.014281748794019222" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.013548704795539379" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.012754418887197971" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.015665896236896515" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.017858128994703293" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.035659968852996826" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.040924582630395889" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.974507*((1.+(0.00473571*x))/(1.+(0.00522313*x))))+0.057376295328140259" 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.2493*((1.+(0.13089*x))/(1.+(0.180274*x)))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.2493*((1.+(0.13089*x))/(1.+(0.180274*x)))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.15509694814682007" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.054448496550321579" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.095653772354125977" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.090295411646366119" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.20896542072296143" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.13901993632316589" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.20088863372802734" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.14792622625827789" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.18242642283439636" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.051698982715606689" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.018149498850107193" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.031884592026472092" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.03009846992790699" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.069655142724514008" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.046339977532625198" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.066962875425815582" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.049308743327856064" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))-0.060808807611465454" 
1, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.15509694814682007" 
1, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.054448496550321579" 
1, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.095653772354125977" 
1, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.090295411646366119" 
1, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.20896542072296143" 
1, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.13901993632316589" 
1, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.20088863372802734" 
1, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.14792622625827789" 
1, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.18242642283439636" 
1, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.051698982715606689" 
1, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.018149498850107193" 
1, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.031884592026472092" 
1, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.03009846992790699" 
1, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.069655142724514008" 
1, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.046339977532625198" 
1, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.066962875425815582" 
1, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.049308743327856064" 
1, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.2493*((1.+(0.13089*x))/(1.+(0.180274*x))))+0.060808807611465454" 
2, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x)))" 
2, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x)))" 
2, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.16838221251964569" 
2, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.056311435997486115" 
2, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.052135046571493149" 
2, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.049773592501878738" 
2, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.061371896415948868" 
2, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.947335*((1.+(0.00947569*x))/(1.+(0.00998209*x))))-0.0702967569231987" 
